token_a,token_b,count
apple,switching,4
barely,year,4
product,think,4
right,think,4
island,samsung,4
display,screen,4
samsung,ugly,4
keep,upgrade,4
took,year,4
money,screen,4
try,year,4
value,year,4
battery,feel,4
brand,still,4
android,got,4
change,come,4
change,day,4
design,ugly,4
come,know,4
knew,know,4
back,dont,4
big,max,4
great,year,4
hardware,iphone,4
model,user,4
best,yet,4
feel,many,4
great,look,4
look,say,4
interesting,phone,4
iphone,sensor,4
almost,new,4
changed,plus,4
something,upgrade,4
buy,going,4
every,fine,4
agree,every,4
mean,obviously,4
pretty,sure,4
consumer,need,4
pro,wish,4
pro,say,4
time,version,4
anymore,make,4
case,change,4
case,model,4
almost,year,4
longer,people,4
apple,lens,4
please,pro,4
everyone,people,4
android,switch,4
annoying,phone,4
apple,broke,4
consumer,model,4
case,much,4
button,obviously,4
less,like,4
instead,one,4
really,take,4
different,model,4
bro,going,4
real,video,4
around,pro,4
dropped,phone,4
around,got,4
design,left,4
design,sure,4
boring,nothing,4
layout,love,4
iphones,max,4
back,keep,4
drop,time,4
galaxy,year,4
iphone,notice,4
left,like,4
fanboys,samsung,4
device,know,4
base,new,4
bit,different,4
bit,feel,4
io,much,4
island,notch,4
left,year,4
camera,heard,4
apple,call,4
looking,plus,4
imo,iphone,4
instead,new,4
fake,get,4
bring,iphone,4
device,going,4
agree,year,4
instead,upgrade,4
iphone,problem,4
buying,make,4
good,make,4
camera,exact,4
phone,similar,4
really,time,4
new,stupid,4
people,work,4
made,nothing,4
case,going,4
case,making,4
buy,keep,4
buy,making,4
buy,try,4
going,money,4
case,screen,4
camera,something,4
time,want,4
iphone,shit,4
actually,think,4
phone,real,4
people,went,4
camera,sure,4
design,keep,4
eye,like,4
every,max,4
island,screen,4
love,samsung,4
notch,samsung,4
already,change,4
already,much,4
another,buy,4
layout,people,4
samsung,single,4
many,want,4
always,upgrade,4
notch,screen,4
black,camera,4
design,similar,4
however,iphone,4
buying,company,4
bad,camera,4
every,lol,4
care,new,4
phone,stick,4
hate,samsung,4
buy,lol,4
give,money,4
latest,like,4
device,work,4
interesting,iphone,4
bad,lol,4
bad,time,4
going,people,4
brand,like,4
new,red,4
since,well,4
plus,think,4
day,say,4
io,still,4
lot,upgrade,4
best,much,4
buy,feel,4
buy,reason,4
many,need,4
iphones,nothing,4
iphones,stick,4
black,section,4
android,change,4
bigger,much,4
every,profit,4
getting,ridiculous,4
iphone,market,4
etc,user,4
feature,still,4
feel,screen,4
feel,since,4
device,etc,4
like,stick,4
please,video,4
screen,see,4
layout,similar,4
people,tech,4
going,watch,4
ipad,screen,4
device,thing,4
device,user,4
feature,time,4
long,still,4
iphone,start,4
battery,want,4
better,big,4
literally,old,4
google,iphone,4
flip,samsung,4
pocket,video,4
flip,really,4
least,pro,4
another,make,4
apple,try,4
capture,like,4
even,maybe,4
extra,think,4
comment,samsung,4
enough,one,4
least,look,4
camera,massive,4
apple,except,4
know,latest,4
know,samsung,4
come,max,4
apple,looked,4
profit,year,4
iphones,say,4
people,someone,4
iphone,trying,4
maybe,tech,4
kind,phone,4
like,pixel,4
design,innovative,4
want,work,4
feature,like,4
screen,slightly,4
even,feature,4
going,want,4
give,guy,4
give,please,4
give,screen,4
feature,screen,4
old,point,4
apple,seeing,4
get,reason,4
apple,series,4
button,card,4
change,sure,4
every,tell,4
bought,still,4
long,year,4
going,nice,4
home,iphone,4
iphone,two,4
look,standard,4
camera,depth,4
either,phone,4
see,someone,4
camera,kind,4
change,see,4
look,older,4
best,model,4
model,reason,4
buy,product,4
customer,year,4
comment,reading,4
many,something,4
trying,want,4
apple,older,4
give,one,4
max,upgrading,4
bump,model,4
apple,car,4
ever,first,4
bit,know,4
iphone,ridiculous,4
one,two,4
android,one,4
camera,lay,4
like,real,4
iphone,prefer,4
android,old,4
new,working,4
apple,believe,4
bad,buy,4
bad,case,4
apple,give,4
new,please,4
come,time,4
never,seen,4
user,work,4
iphone,trash,4
screen,size,4
galaxy,new,4
tell,year,4
remember,year,4
see,something,4
new,two,4
device,two,3
close,look,3
close,one,3
android,flagship,3
lmao,zacgougeon,3
get,zacgougeon,3
old,zacgougeon,3
reply,see,3
going,two,3
model,two,3
like,pretty,3
damn,like,3
damn,one,3
future,like,3
apple,base,3
better,case,3
getting,really,3
likely,max,3
bad,making,3
believe,year,3
brought,company,3
apple,value,3
bad,company,3
apple,laptop,3
working,year,3
apple,brought,3
going,lot,3
case,money,3
case,watch,3
company,going,3
company,making,3
company,money,3
company,value,3
case,company,3
come,latest,3
making,money,3
making,screen,3
screen,watch,3
keep,making,3
screen,working,3
give,going,3
give,making,3
always,love,3
always,max,3
consumer,going,3
giving,phone,3
change,minimal,3
buy,chinese,3
fine,get,3
fine,need,3
capture,extra,3
capture,iphone,3
release,whole,3
base,getting,3
base,like,3
change,update,3
change,wow,3
going,iphones,3
like,remember,3
like,upgrading,3
max,maybe,3
max,number,3
might,well,3
extra,like,3
extra,pro,3
max,thinking,3
think,version,3
drop,think,3
finally,much,3
get,upgraded,3
iphone,unless,3
love,upgrade,3
much,upgraded,3
get,later,3
get,move,3
model,move,3
apple,huge,3
big,huge,3
get,real,3
buy,price,3
max,price,3
much,version,3
camera,terrible,3
damn,lol,3
either,new,3
lol,time,3
next,well,3
happy,year,3
though,video,3
button,little,3
besides,iphone,3
like,thinking,3
brand,camera,3
boring,new,3
making,time,3
soon,time,3
stick,time,3
android,brand,3
changed,stick,3
iphone,setup,3
besides,screen,3
bigger,feel,3
going,please,3
new,record,3
spec,year,3
besides,getting,3
latest,user,3
etc,samsung,3
feature,nothing,3
coming,samsung,3
like,setup,3
new,setup,3
nothing,stick,3
another,stop,3
samsung,sure,3
selling,year,3
better,button,3
camera,second,3
apple,taking,3
like,notice,3
like,sure,3
make,sure,3
iphone,miss,3
camera,wrong,3
old,similar,3
already,android,3
next,wait,3
button,heard,3
pro,rich,3
fine,plus,3
least,non,3
bad,one,3
changed,really,3
changed,say,3
say,something,3
apple,magic,3
new,trash,3
iphone,saw,3
button,sony,3
comment,view,3
acting,like,3
great,video,3
phone,start,3
buying,everything,3
display,least,3
everything,need,3
apple,funny,3
came,new,3
considering,one,3
considering,still,3
dont,samsung,3
eye,make,3
fanboys,like,3
galaxy,sure,3
life,need,3
apple,around,3
around,lip,3
around,one,3
around,time,3
case,order,3
different,need,3
phone,shape,3
happy,screen,3
dedicated,shutter,3
extra,phone,3
big,new,3
charging,screen,3
drop,screen,3
dropped,got,3
dropped,one,3
make,ugly,3
hate,year,3
innovation,keep,3
keep,last,3
keep,selling,3
last,make,3
happy,make,3
happy,samsung,3
dropped,time,3
face,one,3
face,phone,3
phone,shattered,3
enough,old,3
enough,right,3
obviously,phone,3
changed,great,3
almost,old,3
buy,dummy,3
buy,please,3
dummy,phone,3
money,well,3
money,work,3
use,well,3
almost,day,3
camera,left,3
camera,notice,3
almost,really,3
android,anymore,3
android,battery,3
android,company,3
almost,fold,3
almost,get,3
camera,selling,3
design,eye,3
dont,innovation,3
apple,ugly,3
boring,old,3
iphone,mockups,3
camera,eye,3
camera,happy,3
already,still,3
another,barely,3
another,brand,3
price,think,3
product,see,3
size,think,3
already,another,3
iphone,risk,3
anymore,upgrade,3
apple,power,3
bad,even,3
bad,like,3
anymore,like,3
anymore,software,3
android,fold,3
android,pixel,3
brand,pro,3
port,time,3
design,stick,3
bad,make,3
bad,really,3
battery,etc,3
battery,update,3
anymore,thing,3
changed,upgrade,3
great,upgrade,3
little,year,3
considering,year,3
frustrating,year,3
one,releasing,3
nothing,thats,3
another,little,3
apple,low,3
away,better,3
best,device,3
best,money,3
new,taller,3
pro,ups,3
able,apple,3
able,iphone,3
peak,phone,3
better,business,3
better,money,3
better,picture,3
better,product,3
better,see,3
business,think,3
apple,cost,3
etc,really,3
etc,use,3
etc,make,3
etc,pro,3
charge,iphone,3
company,get,3
company,update,3
nobody,phone,3
money,risk,3
cheap,price,3
cheap,think,3
device,hard,3
device,old,3
android,switching,3
even,update,3
etc,probably,3
apple,forward,3
plus,use,3
apple,interested,3
lens,video,3
get,ipad,3
pro,titanium,3
mini,pro,3
going,side,3
apple,though,3
apple,unique,3
first,using,3
get,version,3
latest,version,3
lens,vision,3
pro,recording,3
setup,vision,3
get,pixel,3
get,two,3
feel,thinking,3
fold,like,3
fold,new,3
fold,really,3
every,previous,3
feel,maybe,3
able,right,3
currently,get,3
currently,new,3
got,maybe,3
got,really,3
got,thing,3
get,least,3
get,open,3
gon,like,3
bro,one,3
easily,like,3
iphones,post,3
like,ugly,3
one,small,3
camera,saw,3
island,look,3
iphones,update,3
least,thing,3
life,pro,3
got,user,3
else,everyone,3
funny,phone,3
seeing,upgrade,3
button,nothing,3
feel,open,3
feel,probably,3
make,previous,3
maybe,really,3
maybe,user,3
like,open,3
make,old,3
make,open,3
new,touch,3
side,think,3
please,someone,3
button,click,3
product,though,3
everything,good,3
everything,look,3
honestly,look,3
power,really,3
people,previous,3
need,software,3
apple,status,3
fan,going,3
honestly,thing,3
apple,tired,3
charging,iphone,3
pro,software,3
probably,thing,3
phone,power,3
phone,switching,3
phone,thinking,3
phone,two,3
pixel,pro,3
power,pro,3
design,looking,3
feel,getting,3
getting,old,3
better,getting,3
iphone,regret,3
iphone,tired,3
iphones,life,3
power,thing,3
island,much,3
feature,samsung,3
feature,see,3
first,new,3
looking,new,3
looking,old,3
old,something,3
design,getting,3
camera,see,3
buy,seeing,3
help,iphone,3
instead,want,3
iphone,support,3
really,seeing,3
new,status,3
like,stepping,3
really,user,3
software,thing,3
price,sell,3
apple,technology,3
apparently,max,3
support,want,3
amazing,iphone,3
apple,definitely,3
literally,pro,3
change,mean,3
mean,yearly,3
three,two,3
twice,update,3
update,user,3
upgrade,user,3
color,pink,3
charging,thing,3
even,honestly,3
ago,samsung,3
decided,iphone,3
definitely,first,3
design,little,3
felt,pro,3
literally,little,3
basically,iphones,3
basically,pro,3
ill,max,3
ill,new,3
new,stopped,3
new,thats,3
new,value,3
open,pixel,3
adding,button,3
nobody,one,3
part,year,3
customer,make,3
everything,stop,3
finally,get,3
get,maybe,3
apparently,pro,3
honestly,phone,3
look,module,3
model,module,3
model,using,3
module,phone,3
camera,honestly,3
come,point,3
adding,apple,3
old,school,3
anyone,want,3
appreciate,iphone,3
thing,thinking,3
thing,update,3
plus,time,3
happy,phone,3
honestly,one,3
cost,iphone,3
one,single,3
except,nothing,3
except,one,3
except,still,3
innovative,one,3
might,time,3
bump,iphone,3
channel,point,3
course,every,3
nice,one,3
iphone,value,3
gon,max,3
allow,new,3
better,pixel,3
better,price,3
mini,small,3
never,slightly,3
slightly,small,3
android,long,3
like,mock,3
better,good,3
color,never,3
fast,phone,3
previous,sell,3
price,right,3
phone,run,3
always,old,3
battery,hour,3
hour,last,3
last,nothing,3
good,never,3
make,side,3
phone,photo,3
get,system,3
start,thing,3
anymore,iphones,3
lol,really,3
like,problem,3
like,line,3
camera,mode,3
feel,think,3
apple,buyer,3
used,watch,3
better,everything,3
anything,year,3
exciting,phone,3
designer,need,3
design,device,3
device,feature,3
different,miss,3
course,year,3
idea,year,3
job,like,3
like,start,3
taking,year,3
bump,one,3
camera,except,3
change,except,3
different,pretty,3
feature,pretty,3
miss,year,3
much,wise,3
box,well,3
better,set,3
people,person,3
say,time,3
apple,designer,3
comment,person,3
comment,say,3
comment,still,3
comment,time,3
cheaper,pro,3
god,iphone,3
god,new,3
hand,upgrade,3
camera,cutout,3
camera,style,3
case,lol,3
idk,lol,3
look,watch,3
ipad,iphone,3
phone,vivo,3
plus,samsung,3
samsung,wow,3
like,style,3
liked,phone,3
liked,samsung,3
instead,max,3
product,thing,3
camera,galaxy,3
expensive,product,3
business,thing,3
buying,need,3
company,expensive,3
factor,phone,3
kinda,people,3
first,man,3
hit,iphone,3
camera,sheep,3
cause,come,3
cause,last,3
company,yet,3
every,trying,3
model,newer,3
company,still,3
lack,samsung,3
like,man,3
like,sheep,3
like,slightly,3
innovation,sheep,3
iphone,sheep,3
act,shutter,3
exciting,nothing,3
mini,stick,3
anymore,design,3
anymore,since,3
launch,new,3
launch,still,3
case,without,3
fake,look,3
lmao,samsung,3
option,people,3
people,sheep,3
care,look,3
next,saying,3
buy,changing,3
changing,thing,3
came,like,3
camera,cause,3
camera,hit,3
camera,material,3
battery,switched,3
better,cause,3
better,color,3
better,last,3
design,sense,3
battery,wise,3
battery,work,3
best,feel,3
best,use,3
new,plan,3
opinion,phone,3
apple,man,3
different,maybe,3
like,siri,3
look,maybe,3
dont,feel,3
dont,work,3
feel,max,3
feel,still,3
pro,wise,3
iphones,take,3
like,take,3
day,nothing,3
nothing,stuff,3
change,feature,3
new,sense,3
even,tell,3
button,said,3
iphone,worth,3
best,buy,3
buy,device,3
feature,one,3
feature,video,3
iphone,poor,3
apple,till,3
brand,really,3
get,keeping,3
get,made,3
better,dont,3
button,size,3
look,placement,3
look,size,3
phone,placement,3
another,wait,3
like,series,3
charge,give,3
trash,year,3
fingerprint,like,3
fingerprint,new,3
different,make,3
iphones,trash,3
people,trash,3
bored,iphone,3
came,color,3
apple,slightly,3
apple,switched,3
battery,color,3
charge,make,3
little,much,3
like,sensor,3
basically,thing,3
design,huge,3
huge,max,3
like,normal,3
like,simple,3
change,changed,3
change,huge,3
life,whole,3
added,new,3
around,year,3
camera,close,3
camera,setting,3
close,phone,3
garbage,iphone,3
issue,phone,3
actually,thing,3
apps,camera,3
apps,get,3
apple,bixby,3
apple,save,3
io,work,3
bit,design,3
brand,innovative,3
button,cool,3
change,till,3
model,next,3
behind,model,3
bad,model,3
buy,next,3
make,using,3
max,nothing,3
one,without,3
capture,shutter,3
button,similar,3
drop,like,3
else,old,3
everything,love,3
actually,never,3
like,sticking,3
going,ultra,3
hate,new,3
called,iphone,3
anything,one,3
gone,year,3
iphone,worthy,3
antenna,area,3
ago,design,3
button,supposed,3
afford,look,3
afford,model,3
barely,even,3
barely,look,3
better,care,3
better,move,3
say,think,3
really,releasing,3
exact,look,3
misleading,title,3
month,phone,3
memory,year,3
better,seeing,3
body,camera,3
camera,seeing,3
care,even,3
edition,iphone,3
back,screen,3
else,year,3
money,save,3
money,think,3
anyone,else,3
else,get,3
otter,phone,3
last,lol,3
look,newer,3
look,perfectly,3
move,software,3
fine,model,3
instead,think,3
even,fine,3
need,picture,3
button,everyone,3
button,samsung,3
everyone,one,3
move,want,3
perfectly,year,3
simply,year,3
apple,sale,3
get,lol,3
change,way,3
customer,iphone,3
latest,since,3
never,screen,3
screen,tech,3
buy,shit,3
back,tech,3
design,nice,3
design,whole,3
different,past,3
different,see,3
sale,year,3
buy,using,3
think,user,3
good,user,3
iphone,thats,3
life,missing,3
thing,way,3
apple,bigger,3
iphone,testing,3
see,take,3
whole,year,3
cheap,iphones,3
becoming,iphone,3
feel,samsung,3
picture,video,3
button,picture,3
even,getting,3
even,kind,3
cheap,looking,3
cheap,thing,3
fun,iphones,3
eye,really,3
customization,iphone,3
customization,phone,3
dont,feature,3
next,samsung,3
box,otter,3
box,phone,3
device,feel,3
battery,user,3
camera,improve,3
pro,white,3
apple,customization,3
apple,thats,3
going,well,3
layout,well,3
one,quite,3
better,say,3
company,different,3
company,market,3
miss,new,3
good,though,3
look,ngl,3
android,say,3
make,small,3
actually,better,3
actually,might,3
design,wow,3
back,better,3
battery,behind,3
battery,reason,3
actually,feel,3
better,nothing,3
dont,want,3
feature,good,3
feature,know,3
feature,user,3
good,know,3
camera,user,3
care,good,3
care,think,3
completely,get,3
completely,like,3
completely,one,3
actually,going,3
actually,quite,3
actually,work,3
already,one,3
camera,miss,3
button,meant,3
button,non,3
button,whatever,3
camera,open,3
actually,though,3
arrangement,camera,3
create,phone,3
camera,game,3
camera,whatever,3
capture,finger,3
capture,regular,3
compared,iphone,3
designed,iphone,3
best,video,3
best,way,3
button,finger,3
one,well,3
one,work,3
either,year,3
easily,iphone,3
easily,phone,3
easily,tell,3
haha,phone,3
make,pocket,3
non,people,3
people,tell,3
make,whatever,3
many,might,3
iphone,tim,3
take,vision,3
stuff,want,3
make,stuff,3
arrangement,video,3
though,way,3
vision,way,3
button,something,3
finish,matte,3
people,video,3
phone,though,3
might,video,3
released,still,3
really,slightly,3
really,space,3
every,sure,3
max,released,3
back,flat,3
battery,space,3
arrangement,spatial,3
good,last,3
phone,seen,3
seen,video,3
make,must,3
sure,want,3
already,video,3
fake,video,3
release,sure,3
else,everything,3
else,people,3
care,everything,3
care,give,3
care,money,3
problem,thing,3
security,still,3
get,next,3
day,two,3
day,yet,3
guy,pro,3
everything,least,3
everything,money,3
everything,people,3
everything,want,3
give,want,3
get,remove,3
really,without,3
almost,non,3
camera,channel,3
new,tech,3
hardware,release,3
get,nothing,3
back,bringing,3
making,much,3
making,people,3
least,much,3
least,people,3
many,tell,3
model,size,3
apple,yet,3
boring,camera,3
another,company,3
another,model,3
another,people,3
newer,upgrade,3
buy,day,3
buy,guy,3
buy,ultra,3
model,put,3
model,take,3
design,product,3
iphone,taking,3
charge,still,3
charge,time,3
company,taking,3
ago,time,3
ago,use,3
iphone,releasing,3
day,max,3
day,thing,3
android,way,3
even,release,3
market,model,3
market,samsung,3
market,still,3
iphone,stay,3
antenna,iphone,3
difference,iphones,3
difference,video,3
open,use,3
max,thing,3
thing,try,3
thing,two,3
anyone,upgrade,3
battery,performance,3
old,performance,3
product,take,3
product,use,3
design,fan,3
older,year,3
others,year,3
performance,year,3
reason,watching,3
upgrade,watching,3
watching,year,3
made,people,3
new,whole,3
still,take,3
take,time,3
another,take,3
apart,people,3
come,till,3
till,wait,3
till,year,3
move,new,3
back,difference,3
back,maybe,3
put,sim,3
android,changed,3
android,two,3
antenna,sim,3
pas,pro,3
actually,use,3
ever,use,3
another,samsung,3
camera,larger,3
chinese,iphone,3
everyone,latest,3
everyone,upgrade,3
happened,later,3
happened,lew,3
every,older,3
definitely,get,3
like,social,3
anymore,way,3
anyway,new,3
anyway,phone,3
bit,product,3
good,man,3
believe,look,3
camera,difference,3
iphone,ppl,3
getting,upgrade,3
got,wait,3
get,others,3
release,take,3
samsung,take,3
look,someone,3
design,stop,3
think,upgrading,3
think,wait,3
new,others,3
new,ppl,3
newer,think,3
camera,worth,3
iphones,newer,3
latest,older,3
phone,tired,3
phone,ugly,3
going,wait,3
good,plus,3
iphone,motorola,3
iphone,razr,3
american,china,3
company,made,3
lack,phone,3
button,see,3
button,moving,3
oppo,phone,3
oppo,vivo,3
phone,xiaomi,3
apple,pull,3
getting,make,3
matter,phone,3
pro,saying,3
video,work,3
new,recording,3
recording,spatial,3
end,feel,3
act,phone,3
button,saying,3
get,rid,3
button,lock,3
apple,wrong,3
case,changed,3
changed,inside,3
spend,want,3
button,work,3
frame,titanium,3
back,model,3
cheap,model,3
may,year,3
next,plus,3
enough,switch,3
minor,upgrade,3
notch,really,3
look,software,3
flagship,samsung,3
feel,lower,3
feel,plus,3
like,oppo,3
look,stick,3
max,waiting,3
old,wait,3
android,cheap,3
back,changed,3
changed,getting,3
switch,use,3
switch,wan,3
people,switch,3
bro,know,3
device,flagship,3
device,galaxy,3
blue,face,3
blue,smiling,3
face,smiling,3
exciting,new,3
innovation,still,3
hardware,really,3
hardware,software,3
getting,still,3
iphone,try,3
apple,greatest,3
feature,make,3
every,switch,3
feature,hardware,3
feature,latest,3
feature,look,3
every,hardware,3
changed,model,3
else,watching,3
feel,feeling,3
going,old,3
gone,therapy,3
gone,unbox,3
therapy,watching,3
happy,max,3
hardly,iphone,3
hardly,new,3
hardly,since,3
like,ppl,3
like,price,3
model,never,3
always,never,3
changed,hardly,3
look,switch,3
latest,make,3
guess,make,3
guess,really,3
hardware,phone,3
guess,using,3
hopefully,iphone,3
changed,release,3
come,use,3
day,look,3
apple,minor,3
apple,notch,3
anyways,people,3
apple,far,3
enough,time,3
every,exact,3
brand,even,3
brand,product,3
model,watch,3
release,watch,3
color,red,3
another,every,3
design,software,3
come,notch,3
magic,phone,3
magic,red,3
product,really,3
huge,screen,3
iphone,normal,3
made,power,3
open,system,3
power,using,3
design,switch,3
enough,far,3
enough,latest,3
phone,try,3
love,really,3
brand,buy,3
fan,make,3
fan,phone,3
apple,simply,3
back,best,3
first,people,3
one,useless,3
mute,switch,3
apple,revolutionary,3
enough,see,3
keep,little,3
get,making,3
iphone,joke,3
already,even,3
bump,last,3
camera,colour,3
best,really,3
ever,nothing,3
new,simply,3
device,huge,3
one,someone,3
single,someone,3
single,thing,3
anything,model,3
anything,new,3
already,someone,3
never,time,3
another,thing,3
apple,common,3
apple,exact,3
common,one,3
nothing,want,3
simply,want,3
pro,red,3
bit,using,3
exact,new,3
average,iphone,3
average,phone,3
current,want,3
enough,sell,3
model,sell,3
choose,iphone,3
choose,samsung,3
different,want,3
different,went,3
model,version,3
much,user,3
thing,version,3
bigger,got,3
even,longer,3
even,version,3
basically,lol,3
buying,feel,3
lol,user,3
camera,memory,3
close,year,3
different,got,3
different,max,3
different,screen,3
fingerprint,shutter,3
get,say,3
last,old,3
camera,say,3
camera,seems,3
colour,red,3
get,red,3
battery,say,3
little,one,3
pro,worth,3
camera,guess,3
change,worth,3
feel,keep,3
feel,little,3
going,innovation,3
change,little,3
another,product,3
apple,bump,3
apple,colour,3
apple,prefer,3
apple,red,3
layout,lol,3
lol,went,3
screen,went,3
buying,last,3
buying,upgrade,3
gon,last,3
gon,need,3
expensive,year,3
got,hit,3
hit,screen,3
another,old,3
design,might,3
even,sure,3
rich,upgrade,3
apple,tho,3
base,samsung,3
titanium,year,3
company,shit,3
case,possible,3
better,reason,3
get,similar,3
get,size,3
already,iphones,3
button,iphones,3
apple,half,3
iphone,sale,3
choice,iphone,3
camera,record,3
changed,layout,3
button,rather,3
button,sensitive,3
max,rather,3
pro,tho,3
samsung,size,3
size,still,3
bottom,new,3
one,tech,3
sometimes,went,3
titanium,want,3
button,man,3
know,must,3
apple,built,3
built,iphone,3
press,shutter,3
shutter,take,3
buy,come,3
buy,less,3
buy,plus,3
hold,press,3
new,press,3
choice,pro,3
change,difference,3
difference,people,3
came,pro,3
best,year,3
light,nothing,3
light,phone,3
nothing,show,3
another,came,3
look,went,3
bit,make,3
car,point,3
dont,look,3
experience,like,3
get,security,3
guy,like,3
buy,difference,3
much,next,3
newer,pro,3
model,way,3
coming,new,3
keep,pocket,3
guy,make,3
guy,point,3
let,think,3
choice,max,3
hold,new,3
honestly,max,3
honestly,year,3
apple,given,3
phone,stay,3
bro,new,3
definitely,still,3
much,waste,3
apple,innovating,3
every,saying,3
ive,year,3
model,saying,3
need,saying,3
release,saying,3
deep,iphone,3
android,lmao,3
android,made,3
camera,social,3
climber,social,3
generic,look,3
design,display,3
company,world,3
since,time,3
looking,similar,3
phone,started,3
think,way,3
layout,made,3
made,model,3
basically,layout,3
camera,cmf,3
android,layout,3
another,much,3
iphone,leaked,3
awesome,iphone,3
front,iphone,3
front,pro,3
cmf,iphone,3
layout,looking,3
layout,nothing,3
make,watch,3
ultra,watch,3
iphone,picture,3
china,got,3
max,traded,3
pro,traded,3
release,stop,3
month,pro,3
camera,minor,3
buy,getting,3
instead,time,3
instead,version,3
funny,video,3
iphones,person,3
make,ultra,3
make,wait,3
changing,need,3
actually,feature,3
always,feature,3
android,love,3
love,though,3
iphone,skip,3
already,really,3
hit,really,3
deep,pro,3
iphone,purple,3
pretty,still,3
got,make,3
act,know,3
another,made,3
apple,sad,3
apple,usual,3
go,year,3
basically,change,3
generation,iphone,3
generation,iphones,3
generation,phone,3
generation,point,3
corner,iphone,3
corner,look,3
bigger,keep,3
lot,thing,3
lot,think,3
made,switch,3
marketing,phone,3
sad,year,3
change,switch,3
go,phone,3
know,person,3
iphone,stuff,3
iphones,might,3
ahead,every,3
already,feature,3
already,know,3
camera,dual,3
black,new,3
cheaper,look,3
previous,version,3
phone,stuff,3
look,stuff,3
mean,might,3
might,point,3
might,regular,3
know,might,3
camera,must,3
camera,trash,3
something,time,3
absolutely,camera,3
job,new,3
one,watching,3
pro,watching,3
color,plus,3
idea,new,3
called,phone,3
called,thing,3
literally,lol,3
look,video,3
worth,year,3
anything,still,3
apple,junk,3
phone,picture,3
picture,spatial,3
pro,take,3
spatial,thing,3
camera,horizontally,3
different,made,3
future,get,3
get,take,3
corner,phone,3
enough,know,3
enough,look,3
camera,line,3
camera,stuff,3
buy,might,3
change,exact,3
made,time,3
change,color,3
give,know,3
give,maybe,3
know,tech,3
apple,playing,3
channel,maybe,3
day,know,3
day,tech,3
around,use,3
spatial,time,3
take,thing,3
take,video,3
technology,time,3
apple,lew,3
away,camera,3
apple,position,3
afford,buy,3
honestly,really,3
bad,comment,3
always,brand,3
always,releasing,3
ago,around,3
apple,extremely,3
apple,premium,3
button,time,3
got,remember,3
button,programmable,3
expecting,look,3
extremely,product,3
fast,year,3
pay,year,3
copying,nothing,3
camera,google,3
camera,research,3
away,literally,3
away,one,3
button,research,3
reason,work,3
folding,year,3
ultra,year,3
much,right,3
expecting,people,3
note,phone,3
long,release,3
mind,phone,3
model,please,3
even,screen,3
google,one,3
get,guess,3
good,using,3
black,max,3
back,please,3
bring,please,3
comment,need,3
really,video,3
look,right,3
day,till,3
mine,still,3
know,surprised,3
design,watch,3
later,need,3
please,say,3
samsung,switching,3
samsung,trying,3
button,home,3
button,function,3
camera,function,3
design,example,3
like,please,3
layout,model,3
least,like,3
every,ultra,3
phone,wish,3
full,year,3
iphone,side,3
side,year,3
button,innovation,3
feel,never,3
iphones,never,3
button,full,3
like,ultra,3
long,need,3
apple,place,3
button,gon,3
keeping,still,3
mini,still,3
never,still,3
tech,youtuber,3
option,screen,3
phone,single,3
screen,ultra,3
need,single,3
new,option,3
new,super,3
new,ultra,3
like,thin,3
every,please,3
every,screen,3
end,model,3
end,new,3
enough,model,3
enough,need,3
end,high,3
end,iphone,3
apple,moving,3
difference,new,3
difference,think,3
come,release,3
come,small,3
enough,release,3
every,least,3
every,long,3
bait,click,3
actually,later,3
iphone,yeah,3
button,light,3
finally,max,3
case,dropped,3
dropped,like,3
later,like,3
example,like,3
example,new,3
camera,saying,3
focus,shutter,3
lou,video,3
good,much,3
iphone,vertical,3
much,plus,3
change,least,3
change,option,3
camera,end,3
camera,high,3
camera,least,3
camera,option,3
battery,option,3
battery,release,3
phone,watching,3
know,something,3
almost,one,3
design,special,3
change,ultra,3
chip,year,3
come,day,3
change,end,3
already,buy,3
annoying,use,3
decided,pro,3
man,way,3
design,finally,3
keep,mean,3
day,used,3
day,watch,3
day,model,3
day,end,3
day,enough,3
current,like,3
company,layout,3
come,enough,3
come,layout,3
used,way,3
damn,pro,3
pro,seen,3
say,user,3
many,say,3
model,prefer,3
model,say,3
prefer,say,3
like,non,3
consumer,think,3
else,model,3
get,innovative,3
pro,stick,3
get,long,3
apple,else,3
finally,look,3
like,redmi,3
big,ugly,3
camera,kinda,3
make,watching,3
going,product,3
need,stuff,3
old,shit,3
business,model,3
apple,stuff,3
iphone,seen,3
apple,single,3
battery,chip,3
battery,company,3
apple,high,3
apple,kept,3
nothing,ugly,3
big,design,3
sure,used,3
mean,rich,3
business,phone,3
io,user,3
user,watching,3
back,probably,3
buy,probably,3
absolutely,iphone,3
old,replace,3
buy,something,3
model,slot,3
camera,reminds,3
give,model,3
iphone,quite,3
model,watching,3
probably,went,3
great,model,3
great,seen,3
different,say,3
feel,look,3
feel,non,3
bit,model,3
real,thing,3
thing,week,3
look,non,3
improvement,iphone,3
improvement,many,3
improvement,model,3
pro,stop,3
since,stop,3
feel,seen,3
great,like,3
early,fake,3
ever,iphones,3
review,unit,3
wan,year,3
keep,see,3
max,stop,3
people,since,3
people,wan,3
hate,people,3
point,release,3
enough,reason,3
much,video,3
pretty,think,3
pretty,want,3
saying,think,3
closest,get,3
account,bank,3
never,use,3
need,save,3
nothing,see,3
